Mouse_RFID,Group_ID,mutant,Timestamp_base1,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,normed instrength,normed outstrength,instrength,outstrength,out persistance,in persistance,indegree,outdegree,degree,transitivity,summed cocitation,summed bibcoupling,summed common neighbors,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard,summed jaccard
0007CB7051,4,False,12,True,0.39654153978198065,0.5984411289177757,0.43575997175796466,0.49154593510052697,0.09789386037772915,0.4090909090909091,0.2903225806451613,0.35,0.5892857142857143,38.0,39.0,7.0,6.0,6,5,11,0.8095238095238094,22,17,39,45,45,7.033333333333333,4.36111111111111,4.36111111111111
0007CD6778,4,False,12,False,0.13847642478467892,0.578389874571996,0.14944535190468372,0.4214675690089704,0.04265322335354634,0.6,0.375,0.0375,0.44642857142857145,13.0,31.0,3.0,6.0,3,5,8,0.7619047619047619,11,25,36,45,45,6.866666666666666,5.289285714285715,5.289285714285715
0007CD765E,4,False,12,False,0.09852434706242988,0.11940405013586859,0.10229019539777827,0.34063642404389805,0.03590251698474087,0.2647058823529412,0.45,0.0,0.0,10.0,6.0,7.0,8.0,3,2,5,0.8333333333333334,12,12,24,45,45,4.669444444444444,3.5178571428571423,3.5178571428571423
0007CDADED,4,False,12,False,0.6964839795323631,1.0,0.7857718515374077,0.4347882443319221,0.15139846980163446,0.24324324324324326,0.42857142857142855,0.6625,0.8035714285714286,63.0,51.0,1.0,3.0,6,5,11,0.8571428571428572,25,24,49,45,45,7.388888888888889,5.7559523809523805,5.7559523809523805
0007CDC443,4,False,12,False,0.585630798965721,0.9975915820757606,0.6797283592101706,0.45524199508485996,0.14618611221378774,0.28125,0.21951219512195122,0.6125,1.0,59.0,62.0,4.0,4.0,5,5,10,0.7619047619047619,18,19,37,45,45,6.866666666666666,4.486111111111111,4.486111111111111
0007CDEAA7,4,False,12,False,0.4423758827851338,0.8846378121893799,0.5581675815896663,0.4294812257944267,0.10433858675353533,0.47368421052631576,0.3333333333333333,0.35,0.6785714285714286,38.0,44.0,6.0,1.0,5,5,10,0.75,21,23,44,45,45,7.522222222222222,5.3313492063492065,5.3313492063492065
0007CB0942,5,False,12,False,0.4076333633884618,0.4631701378880643,0.4773817610711572,0.5463698004428212,0.08251006685912024,0.32142857142857145,0.2,0.32867132867132864,0.4107142857142857,74.0,90.0,6.0,5.0,3,8,11,0.7142857142857143,15,39,54,45,45,7.288888888888889,6.222222222222223,6.222222222222223
0007CB2224,5,False,12,False,0.6046946186873776,1.0,0.8805708702281861,0.5416437481800223,0.14632256128789425,0.13846153846153847,0.21951219512195122,0.7692307692307693,1.0,137.0,189.0,8.0,7.0,8,8,16,0.8214285714285714,37,36,73,45,45,7.9222222222222225,6.622222222222223,6.622222222222223
0007CB3491,5,False,12,False,0.42612856249873843,0.2368870220034699,0.4882005281475106,0.4998242171763791,0.08475492103838228,0.20930232558139536,0.225,0.36363636363636365,0.20238095238095238,79.0,55.0,5.0,7.0,6,5,11,0.7142857142857143,29,19,48,45,45,6.625,4.2861111111111105,4.2861111111111105
0007CB4837,5,True,12,False,0.13791336315971256,0.11727596921928767,0.1635108408131917,0.39964781359120316,0.03945822358014221,0.34615384615384615,0.2903225806451613,0.0,0.0,27.0,21.0,3.0,6.0,2,1,3,1.0,11,5,16,45,45,2.8555555555555556,2.0345238095238094,2.0345238095238094
0007CD72E3,5,False,12,False,0.5321920426715422,0.43686223259861956,0.591336910428833,0.5495907472103798,0.09798408252257652,0.21428571428571427,0.2647058823529412,0.4755244755244755,0.40476190476190477,95.0,89.0,6.0,7.0,7,5,12,0.8214285714285714,36,26,62,45,45,7.9222222222222225,5.64047619047619,5.64047619047619
0007CD77C5,5,True,12,False,0.5802159934567851,0.8917075037648826,0.8447871345110844,0.5229916968320308,0.15962226641382576,0.2,0.09375,0.7972027972027972,0.9464285714285714,141.0,180.0,8.0,5.0,7,7,14,0.8214285714285714,34,35,69,45,45,7.9222222222222225,6.655555555555555,6.655555555555555
0007CDE223,5,False,12,True,0.9999999999999999,0.5689195502840794,1.0,0.5239472028962306,0.15894724559842102,0.10714285714285714,0.2,1.0,0.7023809523809523,170.0,139.0,9.0,7.0,7,6,13,0.8214285714285714,35,31,66,45,45,7.9222222222222225,6.230952380952381,6.230952380952381
0007CDEC0B,5,False,12,False,0.1636199631360549,0.15024860053029185,0.18469184747293377,0.4106421282182824,0.0414336707262606,0.2727272727272727,0.32142857142857145,0.02097902097902098,0.05357142857142857,30.0,30.0,4.0,4.0,4,4,8,1.0,22,25,47,45,45,5.930555555555555,5.1876984126984125,5.1876984126984125
0007CDEEE2,5,False,12,False,0.7680778473112646,0.3717680670776054,0.7764848962610517,0.5106860645563015,0.1144617217591457,0.23076923076923078,0.3103448275862069,0.6713286713286714,0.35119047619047616,123.0,80.0,7.0,7.0,5,5,10,1.0,28,27,55,45,45,6.944444444444445,5.452380952380952,5.452380952380952
0007CE0327,5,False,12,False,0.40101754247273935,0.3408488927043419,0.458655446327641,0.501957031833716,0.07450524021423142,0.3103448275862069,0.2,0.2937062937062937,0.30357142857142855,69.0,72.0,6.0,7.0,5,5,10,1.0,29,29,58,45,45,6.944444444444445,5.908333333333333,5.908333333333333
0007ABF555,7,True,12,False,0.5002923637784332,0.19099775755513612,0.485650531750452,0.41288671455251647,0.07299471662239918,0.375,0.5294117647058824,0.26666666666666666,0.12790697674418605,29.0,21.0,4.0,5.0,4,5,9,0.5333333333333333,20,22,42,45,45,5.444444444444444,4.55,4.55
0007ACA781,7,False,12,False,0.5643196862880545,0.33346714944028166,0.5225165406349037,0.4521067528618708,0.09214640775047285,0.36,0.42857142857142855,0.4666666666666667,0.36046511627906974,38.0,41.0,4.0,5.0,5,7,12,0.7142857142857143,22,29,51,45,45,6.641666666666667,5.4222222222222225,5.4222222222222225
0007CB2224,7,False,12,False,0.23403475245687355,0.09874839883257461,0.2681918554544367,0.4352412385935483,0.053274080645108315,0.45,0.5294117647058824,0.0,0.0,17.0,10.0,5.0,3.0,3,3,6,0.6666666666666666,15,11,26,45,45,4.729761904761905,3.0123015873015873,3.0123015873015873
0007CD38E5,7,False,12,True,1.0,0.37327622090690477,1.0,0.5039874777764621,0.1533371766365374,0.391304347826087,0.3333333333333333,1.0,0.3372093023255814,62.0,39.0,7.0,4.0,5,6,11,0.8,21,27,48,45,45,6.387698412698413,5.360317460317461,5.360317460317461
0007CD72E3,7,False,12,True,0.680891885467911,0.39779464546466314,0.754540122562567,0.47833367319145725,0.1607690599360943,0.18,0.391304347826087,0.8666666666666667,0.3488372093023256,56.0,40.0,5.0,4.0,7,5,12,0.6428571428571429,31,20,51,45,45,6.966666666666667,4.828571428571428,4.828571428571428
0007CD7FB2,7,True,12,False,0.402142101928468,1.0,0.6934975958128983,0.43680444620851777,0.1345052859489256,0.36,0.1836734693877551,0.5333333333333333,1.0,41.0,96.0,5.0,6.0,7,8,15,0.7142857142857143,27,33,60,45,45,7.299999999999999,6.1000000000000005,6.1000000000000005
0007CD81D3,7,False,12,True,0.9048914644878624,0.37799367373026516,0.9263897888945194,0.4455688459346183,0.13897358953381309,0.3103448275862069,0.4090909090909091,0.9555555555555556,0.2558139534883721,60.0,32.0,2.0,6.0,5,3,8,1.0,25,16,41,45,45,5.862698412698413,4.354761904761905,4.354761904761905
0007CDEAA7,7,False,12,False,0.3057426957643022,0.09511571481067246,0.3272010863862876,0.3471743425423148,0.06525856646543475,0.36,0.24324324324324326,0.15555555555555556,0.0,24.0,10.0,5.0,4.0,5,3,8,0.8,26,16,42,45,45,5.765873015873016,4.09920634920635,4.09920634920635
0007CDEEE2,7,False,12,False,0.35804371008868824,0.316188313512567,0.3787164731379324,0.39122029868864244,0.07212958924877681,0.47368421052631576,0.34615384615384615,0.17777777777777778,0.3023255813953488,25.0,36.0,2.0,3.0,5,6,11,0.6428571428571429,22,24,46,45,45,6.966666666666667,4.8277777777777775,4.8277777777777775
0007CE0327,7,False,12,False,0.2820988395275377,0.5698116044297182,0.30893023180439666,0.4098773233466503,0.05661152721243764,0.5,0.47368421052631576,0.022222222222222223,0.4069767441860465,18.0,45.0,4.0,3.0,5,5,10,0.7619047619047619,27,24,51,45,45,7.013888888888888,5.163888888888889,5.163888888888889
0007CA3A3A,8,False,12,False,0.1278290619423437,0.1991756774312884,0.2044502852766302,0.4514494182317184,0.054869076209044985,0.20930232558139536,0.15789473684210525,0.14583333333333334,0.1863799283154122,44.0,56.0,5.0,5.0,0,1,1,,0,4,4,0,45,2.1646825396825395,1.9047619047619047,1.9047619047619047
0007CB0942,8,False,12,False,0.11155765790433127,0.12741881637421337,0.14624488690935142,0.4270477956898639,0.04007383006978905,0.16981132075471697,0.32142857142857145,0.09583333333333334,0.14695340501792115,32.0,45.0,6.0,6.0,1,1,2,1.0,4,4,8,43,45,3.132936507936508,2.0476190476190474,2.0476190476190474
0007CB30A6,8,False,12,False,0.1448789113784805,0.10722434360743974,0.2379562007492237,0.37625414228702625,0.05876959623904218,0.19148936170212766,0.2647058823529412,0.15833333333333333,0.1003584229390681,47.0,32.0,7.0,7.0,1,0,1,,5,0,5,45,2,2.248015873015873,1.1428571428571428,1.1428571428571428
0007CB486D,8,True,12,False,1.0,0.23441419073574055,0.9999999999999999,0.4430987725076992,0.20398268573965797,0.18,0.2,1.0,0.41935483870967744,249.0,121.0,5.0,6.0,6,6,12,0.4761904761904762,20,16,36,43,45,5.35,4.553571428571429,4.553571428571429
0007CD5116,8,False,12,False,0.02911246286525167,0.015501032723290665,0.052285378260409625,0.30925724639805546,0.02416769285467072,0.23684210526315788,0.16981132075471697,0.0,0.0,9.0,4.0,8.0,8.0,1,1,2,,5,5,10,43,45,2.248015873015873,1.9999999999999996,1.9999999999999996
0007CD86B3,8,False,12,True,0.42426785722719146,0.3923359192401328,0.5427799103805563,0.4432850969726807,0.1207359901177427,0.13043478260869565,0.15,0.4666666666666667,0.44802867383512546,121.0,129.0,6.0,7.0,5,5,10,1.0,21,21,42,43,45,6.071428571428571,5.767857142857143,5.767857142857143
0007CDC91B,8,False,12,False,0.3537119938420124,0.2827433530929746,0.4268176084020538,0.5181118333006228,0.09217451918746292,0.17307692307692307,0.14754098360655737,0.35833333333333334,0.31899641577060933,95.0,93.0,8.0,6.0,5,5,10,1.0,21,21,42,43,45,6.071428571428571,5.767857142857143,5.767857142857143
0007CDDBAF,8,False,12,True,0.34623545625881846,1.0,0.6745603724244645,0.4906675736916524,0.17380271700221897,0.18,0.13636363636363635,0.6375,1.0,162.0,283.0,9.0,6.0,5,5,10,1.0,21,21,42,43,45,6.071428571428571,5.767857142857143,5.767857142857143
0007CDE223,8,False,12,False,0.5668698347714451,0.3618718276313292,0.5329536889480659,0.5930837515133673,0.10894723224833043,0.17647058823529413,0.125,0.5166666666666667,0.44802867383512546,133.0,129.0,5.0,7.0,5,5,10,0.5238095238095238,12,21,33,43,45,5.572222222222222,5.767857142857143,5.767857142857143
0007CDEC0B,8,False,12,False,0.4789263085804952,0.4109254306166484,0.5977148378495427,0.4420337331386892,0.12247666033203992,0.15517241379310345,0.2571428571428571,0.5041666666666667,0.45161290322580644,130.0,130.0,7.0,8.0,5,5,10,0.7333333333333333,21,17,38,43,45,5.916666666666666,4.767857142857142,4.767857142857142
0007CA3A3A,10,False,12,False,0.4456173888558209,0.35503285123360284,0.526795295602184,0.5030013876809872,0.09935998825989227,0.2647058823529412,0.1836734693877551,0.4224137931034483,0.3614457831325301,70.0,72.0,6.0,9.0,7,8,15,0.5555555555555556,22,26,48,45,45,6.800000000000001,5.2333333333333325,5.2333333333333325
0007CB0942,10,False,12,False,0.4521692577647468,0.31774068738889366,0.5249456567076751,0.4733039910483539,0.08730832588605114,0.25,0.3103448275862069,0.31896551724137934,0.2710843373493976,58.0,57.0,6.0,4.0,4,4,8,0.7,17,20,37,45,45,5.330158730158731,4.7976190476190474,4.7976190476190474
0007CB2302,10,True,12,False,0.10629556672975092,0.1323052915558447,0.16270497485719326,0.41742682975580925,0.043787442472829265,0.375,0.25,0.0,0.08433734939759036,21.0,26.0,7.0,3.0,2,2,4,1.0,9,8,17,45,45,2.969047619047619,2.873015873015873,2.873015873015873
0007CB30A6,10,False,12,False,0.13036839994138125,0.05697663301214969,0.1718320827423763,0.38433922390422925,0.04664207650389337,0.2727272727272727,0.45,0.04310344827586207,0.0,26.0,12.0,5.0,3.0,3,3,6,0.5,11,10,21,45,45,4.008333333333333,3.3353174603174605,3.3353174603174605
0007CB3713,10,False,12,False,0.4417386028753589,0.215749076367223,0.468686787973832,0.49619220756569643,0.09138974552810274,0.3,0.20930232558139536,0.4224137931034483,0.2469879518072289,70.0,53.0,6.0,9.0,5,4,9,0.7333333333333333,24,12,36,45,45,6.116666666666667,3.5448412698412697,3.5448412698412697
0007CB47A6,10,False,12,False,0.2263091500217274,0.4399153740090625,0.2905130682972278,0.47564152889005695,0.06445891575471713,0.17647058823529413,0.3103448275862069,0.16379310344827586,0.45180722891566266,40.0,87.0,4.0,6.0,3,5,8,0.9333333333333333,14,22,36,45,45,6.705555555555556,4.875,4.875
0007CDDBAF,10,False,12,False,0.5618741329868654,0.9999999999999999,0.9102218865323679,0.5236514874369349,0.19562464200323612,0.140625,0.19148936170212766,1.0,1.0,137.0,178.0,6.0,5.0,6,6,12,0.8095238095238094,25,26,51,45,45,7.0472222222222225,5.802380952380951,5.802380952380951
0007CDE223,10,False,12,True,1.0,0.3774115910356501,1.0,0.5303174216019545,0.16398240105818232,0.24324324324324326,0.1956521739130435,0.9827586206896551,0.46987951807228917,135.0,90.0,6.0,7.0,6,4,10,0.8666666666666666,27,18,45,45,45,6.441666666666666,4.838492063492064,4.838492063492064
0007CDEC0B,10,False,12,True,0.4639148538597366,0.3832894714387149,0.5503185907683116,0.3940850661470539,0.10715409249807112,0.1956521739130435,0.15254237288135594,0.5172413793103449,0.3253012048192771,81.0,66.0,4.0,5.0,5,5,10,0.8095238095238094,22,24,46,45,45,7.0472222222222225,5.5396825396825395,5.5396825396825395
0007CE0327,10,False,12,False,0.4981999135725171,0.3388897439932775,0.5253955881044973,0.5152520571946889,0.10029237003502446,0.24324324324324326,0.2647058823529412,0.46551724137931033,0.3614457831325301,75.0,72.0,7.0,6.0,5,5,10,0.9333333333333333,19,22,41,45,45,6.705555555555556,5.111111111111111,5.111111111111111
0007CA3A72,11,True,12,False,0.20569283663467364,0.21579604088027113,0.23207277604885854,0.39871687277293344,0.055829821145317975,0.45,0.375,0.11538461538461539,0.09090909090909091,16.0,16.0,4.0,6.0,4,2,6,0.6666666666666666,18,7,25,45,45,4.511111111111111,2.6626984126984126,2.6626984126984126
0007CB0B74,11,False,12,False,0.23225720697761806,0.2960099170165461,0.2629071003157549,0.3604661841523852,0.0556051068607552,0.45,0.45,0.11538461538461539,0.16363636363636364,16.0,20.0,6.0,8.0,3,4,7,0.8666666666666666,13,21,34,45,45,6.533333333333334,4.502380952380952,4.502380952380952
0007CB0DBC,11,True,12,False,0.7634123818976365,0.5855476236485204,0.7953476706135852,0.4563932032169191,0.1388141758180392,0.3333333333333333,0.3103448275862069,0.7884615384615384,0.5818181818181818,51.0,43.0,5.0,5.0,6,6,12,0.9333333333333333,29,29,58,45,45,6.752777777777777,5.998809523809523,5.998809523809523
0007CB2407,11,True,12,False,0.3509128248866763,0.5665776385077129,0.42055505502175056,0.41221186782398267,0.09046165846398048,0.47368421052631576,0.36,0.34615384615384615,0.4909090909090909,28.0,38.0,6.0,4.0,6,5,11,0.7857142857142857,27,24,51,45,45,7.7444444444444445,5.345634920634921,5.345634920634921
0007F2B3FF,11,False,12,False,0.7005424053264744,1.0,0.8093809454639429,0.44475132731109235,0.13876343399988414,0.28125,0.375,0.7884615384615384,0.8181818181818182,51.0,56.0,6.0,6.0,8,6,14,0.6944444444444444,35,22,57,45,45,7.799999999999999,5.0472222222222225,5.0472222222222225
0007F2B59E,11,False,12,True,0.7180400311079063,0.8289353133984354,0.7741474273508515,0.4527989833531558,0.1531420359932509,0.32142857142857145,0.36,0.9038461538461539,0.6909090909090909,57.0,49.0,7.0,6.0,6,6,12,0.7857142857142857,28,27,55,45,45,7.7444444444444445,5.583333333333333,5.583333333333333
0007F2B8A2,11,True,12,False,0.44211713564195554,0.34918960403938826,0.5266880156609297,0.4185060551085999,0.10432038021820653,0.45,0.4090909090909091,0.4807692307692308,0.2727272727272727,35.0,26.0,5.0,5.0,4,7,11,0.7142857142857143,15,32,47,45,45,6.677777777777777,5.7861111111111105,5.7861111111111105
0007F2B9FC,11,False,12,False,0.18166156647091308,0.15915839267088916,0.19554766813696817,0.3729205377674928,0.038701937590019136,0.36,0.5294117647058824,0.0,0.0,10.0,11.0,6.0,3.0,3,4,7,0.7333333333333333,16,17,33,45,45,6.022222222222222,3.826984126984127,3.826984126984127
0007F2E37E,11,False,12,True,0.9999999999999999,0.9071592606605532,1.0,0.45101453188553325,0.16809968015357438,0.391304347826087,0.2571428571428571,1.0,1.0,62.0,66.0,6.0,5.0,6,6,12,0.8571428571428572,29,28,57,45,45,7.297222222222222,5.76984126984127,5.76984126984127
0007F2ED4,11,False,12,False,0.21870715277326622,0.3006570486038575,0.2399078650518268,0.3625243083582538,0.056261769756972,0.375,0.5294117647058824,0.1346153846153846,0.12727272727272726,17.0,18.0,4.0,7.0,5,5,10,0.7142857142857143,18,25,43,45,45,6.711111111111111,5.257936507936508,5.257936507936508
0007CB0A48,12,False,12,True,0.9999999999999999,0.6748652419182166,1.0,0.5023892739641732,0.16032505793321308,0.2727272727272727,0.20930232558139536,1.0,0.7272727272727273,144.0,109.0,4.0,6.0,7,8,15,0.75,33,37,70,45,45,8.2,6.466666666666667,6.466666666666667
0007CB0AD4,12,False,12,False,0.5656001633246849,0.7106811252368358,0.6267937526356931,0.46484898059110324,0.12476620072561674,0.11538461538461539,0.20930232558139536,0.5673076923076923,0.6727272727272727,99.0,103.0,8.0,8.0,9,7,16,0.75,40,30,70,45,45,8.2,5.9,5.9
0007CB2ED2,12,False,12,True,0.7624982065869526,1.0,0.8743134407061126,0.47262225688997483,0.15118014043271572,0.1267605633802817,0.1875,0.8173076923076923,1.0,125.0,139.0,6.0,4.0,7,8,15,0.7857142857142857,33,37,70,45,45,7.7555555555555555,6.466666666666667,6.466666666666667
0007CB321B,12,False,12,False,0.25381175829978175,0.20415587588556544,0.2713992151417733,0.4082242949826944,0.05711944303115047,0.2571428571428571,0.3103448275862069,0.0,0.0,40.0,29.0,6.0,6.0,4,3,7,0.9,21,20,41,45,45,5.922222222222222,4.4944444444444445,4.4944444444444445
0007CB39C9,12,False,12,False,0.2449402579302005,0.33445834727719354,0.2841474575606456,0.43319271162875844,0.0641777380242102,0.23076923076923078,0.24324324324324326,0.038461538461538464,0.23636363636363636,44.0,55.0,3.0,5.0,5,5,10,0.8571428571428572,28,25,53,45,45,7.444444444444445,4.944444444444444,4.944444444444444
0007CB464C,12,True,12,False,0.47386277214916067,0.7658633656286588,0.5729019225770958,0.4687779248683719,0.10172783531204121,0.21951219512195122,0.19148936170212766,0.36538461538461536,0.5545454545454546,78.0,90.0,5.0,8.0,5,5,10,0.8666666666666666,28,28,56,45,45,6.611111111111111,5.529365079365079,5.529365079365079
0007F2B770,12,False,12,False,0.21561977113676334,0.21803895801331366,0.25328232123472116,0.40508821051664007,0.06158866059493541,0.3103448275862069,0.21428571428571427,0.019230769230769232,0.12727272727272726,42.0,43.0,5.0,3.0,4,3,7,0.8,21,16,37,45,45,6.433333333333333,3.7325396825396826,3.7325396825396826
0007F2B957,12,True,12,False,0.7081025417551293,0.8460219990052494,0.8245192397447869,0.48027370991731627,0.1339049550461533,0.24324324324324326,0.12162162162162163,0.6730769230769231,0.8363636363636363,110.0,121.0,9.0,6.0,5,7,12,0.8571428571428572,28,36,64,45,45,7.455555555555555,6.305555555555555,6.305555555555555
0007F2BA9B,12,False,12,False,0.305207080900852,0.24269236166692024,0.35257193498611056,0.4272488311455915,0.07799610373290174,0.17647058823529413,0.21428571428571427,0.16346153846153846,0.18181818181818182,57.0,49.0,6.0,4.0,5,5,10,0.7619047619047619,30,24,54,45,45,6.933333333333334,4.834126984126984,4.834126984126984
0007F2CA05,12,False,12,False,0.2401822910035973,0.3036556633640165,0.2968821370470358,0.4133110316848306,0.06721386516706214,0.3,0.23076923076923078,0.057692307692307696,0.16363636363636364,46.0,47.0,5.0,7.0,5,5,10,0.75,26,27,53,45,45,7.577777777777778,5.372222222222222,5.372222222222222
0007CA3B1C,13,False,12,False,0.010536617719694486,0.0017815109152860603,0.07715040133972863,0.8577097505668934,0.028236590594215617,0.20930232558139536,0.26666666666666666,0.16666666666666666,0.0,1.0,1.0,6.0,4.0,1,1,2,1.0,2,1,3,45,43,2.8261904761904764,1.8333333333333333,1.8333333333333333
0007CB1E1F,13,False,12,False,0.011000763587189244,0.004263643852114883,0.0987771194198588,0.5447845804988662,0.052237692599298884,0.23684210526315788,0.2857142857142857,0.3333333333333333,0.0,2.0,1.0,6.0,7.0,2,1,3,0.3333333333333333,2,2,4,45,43,3.289285714285714,2.4499999999999997,2.4499999999999997
0007CB2183,13,True,12,False,0.0,0.008527287704229744,0.0,1.0,0.015000000000000006,,0.20930232558139536,0.0,0.16666666666666666,0.0,2.0,8.0,10.0,0,1,1,,0,2,2,2,45,1.9666666666666666,1.9166666666666665,1.9166666666666665
